M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene 429,7.78140118344516,0,11.755194799206,0,5.03896929192191,7.55304460103588,9.1743297592017,16.0601429535894,0,0,0,7.04094184411366,7.32500679039667,6.9408998776213,0,9.47665537975385,0,0,0,7.57558999291245,0,4.88926851668254,0,0,0,0,0,0,9.07407482976373,9.80719207842187,7.6630350040761,4.71085506193333,0,0,0,0,4.81835461867832,0,0,0,7.17793488087982,9.56669169174415,15.1712162488094,20.910937105066,9.45492305518518,0,0,0,7.47388416561209,0,0,5.27877900499088,0,9.06962526287052,8.11800581871508,0,0,13.2120543978618,4.33088025747296,0,0,10.4610996310301,0,0,13.1967889124568,9.75498641865231,0,0,0,0,4.80167449609616,0,8.27482680894591,0,0,4.73864204389183,0,0,0,0,0,0,0,11.6865536709112,0,0,14.0884721630019,0,0,0,0,0,0,0,0,16.9166458190336,0,0,0,11.0682694095434
gene 430,0,0,18.7341674469802,0,0,20.5958914790107,21.8114529563773,19.6769828675135,20.7215986662962,0,22.1026979969547,0,17.1018216837963,0,18.9757030394314,0,20.4303503080105,0,25.5070126232191,0,0,0,0,22.4819655661733,0,0,18.9146464090728,22.6098279306882,0,0,0,0,0,0,19.7767349202395,0,22.0919752418167,23.7127797775906,0,20.2244919053485,16.2354802519707,21.0099732980003,0,0,20.0819138918066,21.0741048665926,0,0,22.6690623999595,0,12.9614433333143,0,20.117436052977,0,20.4875656427742,23.2295098968701,17.0780514051795,0,19.5910051689431,19.5893179641581,0,26.9781499568587,0,17.4406146988816,0,0,17.2030107545318,22.5182091506248,19.6426360494962,0,25.0140993643428,14.9690051141872,0,0,14.8049098994503,0,0,16.9110973717111,17.0604134728198,22.3975878410676,0,24.6673965620509,0,0,20.1768770875979,23.8713608177275,0,0,22.0398082569149,0,0,0,0,0,0,26.9199519389184,18.7739303417739,19.6167566240178,0,22.4062636815752
gene 431,7.78140118344516,0,0,0,0,0,0,0,4.96929768739937,0,4.82069329759582,10.3147933625414,0,6.9408998776213,0,0,0,4.65399758881732,10.9833017203908,11.0980387434325,0,0,5.94109977671011,0,4.66807014617895,13.367246076967,0,0,0,4.90359603921093,4.83483678673119,4.71085506193333,9.84277617932124,0,0,0,0,0,0,0,0,4.78334584587208,0,0,0,4.29479819367752,0,0,0,0,8.84756150879942,0,0,0,0,0,4.37126430527024,12.1654247945711,0,8.3904445830267,0,0,0,0,5.10521483726558,0,4.97278531590352,0,4.80558155814028,0,4.80167449609616,0,0,0,0,4.73864204389183,0,0,0,0,4.69635918087735,0,0,12.6919844913688,0,0,0,0,0,7.41084006927818,0,12.4457069646642,0,0,7.55558156128672,0,0,10.9231456968938,0,11.0682694095434
gene 432,0,5.57250399980428,0,21.4587340474377,0,19.0617622753831,18.749865992057,17.5023369022368,4.96929768739937,0,11.193303204523,0,0,12.294025521792,0,14.2149830696308,19.3828142911296,0,20.7767620419997,0,0,12.6385757715809,0,12.771127103487,15.5069933674968,14.2845273733715,15.5075370902164,0,9.07407482976373,0,0,0,19.4358988913344,0,0,9.17765632768466,13.5268315549656,11.8563898887953,14.9546546002426,0,19.2378980930604,18.6880089007807,14.4770194645105,16.9664598254797,0,17.5548280273259,0,0,17.9535665051283,13.5871340627156,8.84756150879942,19.5338034933576,0,0,17.71883309338,18.8476749966097,0,0,14.9823840992339,0,17.9978063561315,23.6615376556146,0,20.1658730352376,0,19.9365722515715,18.4014922927583,16.7748960233279,15.9637963902588,10.5757508585206,0,0,0,19.6928974642037,16.7433131042328,16.9878540316928,0,5.09074756847935,0,0,0,12.994847523274,20.0148304174161,0,16.4681512692079,23.5329375931139,0,0,0,17.3022181437548,16.1793984707458,17.8163467978899,5.42562143279274,0,7.55558156128672,8.45832290951679,13.8429662666863,21.56923529219,18.3514888714947,0
gene 433,25.1823048937249,0,30.7107098881321,29.1037187800172,28.5831771089141,0,25.1920356474106,20.2649404726215,0,25.9681304181437,24.5250980205834,28.6949895358159,0,0,22.8512677808337,0,0,0,0,31.4017097431051,30.0570326083628,0,32.2379803225307,29.6589594399114,0,0,24.7074688436839,0,31.0659289465039,26.096585527055,25.902889518753,0,23.2802561612087,22.0249428872523,0,0,23.4074751653245,0,26.8045986247915,19.3330587365204,24.724524793088,0,25.7754413360224,30.6576755701388,23.637307637963,0,0,25.4922115787584,26.4761412205939,23.5118255038964,0,32.1343710400545,0,27.4101948018398,30.8459139735879,24.3031526479498,26.1282703722036,24.1395791139356,25.1509587800777,27.7813796586701,24.6256876007812,26.4008760491691,0,0,28.1989704526179,29.7942865569384,28.7494606893716,27.6416169187738,0,0,0,0,25.0984041395683,25.3044284372149,0,24.8680499585005,0,21.6251266601395,0,31.7534872421063,28.0714534454027,28.0761272551641,0,0,28.8730926773201,0,25.8103135319775,0,24.7494256765022,21.7133689355359,0,27.0329002420647,24.8762708124638,23.4994178977396,0,29.4770826526146,0,0,20.7251558033974,21.8558017805876
gene 434,0,0,0,0,0,0,9.1743297592017,0,0,8.47234951472123,0,0,11.9465715195709,0,0,13.3021675624978,0,0,10.9833017203908,0,0,14.6678055500476,0,15.4410839048557,16.1488694617082,7.54681340910623,0,0,16.072398321642,13.766134476461,4.83483678673119,9.42171012386665,12.7171589003906,0,0,4.58882816384233,0,18.7919333676701,10.4528549907752,0,0,0,9.13398232319281,8.48322991273985,15.704287266009,4.29479819367752,7.97626278040369,0,0,0,0,8.36666677250468,0,10.5295088539796,0,0,0,0,11.1951630606812,13.6842257161507,0,0,5.27216863007583,10.0829365176188,0,0,0,0,0,0,0,0,0,0,0,16.3930081160434,0,0,19.2637670347707,0,10.9046083257613,0,0,7.16557757642206,0,0,0,0,6.98645392205889,0,9.35379001774811,0,14.0250279468782,0,0,10.6732151778585,0,0,13.7126313784175,9.53368834626232
gene 435,0,8.83220987480844,8.02416878732743,0,13.0255466619036,0,0,0,0,5.34545739149432,0,0,0,0,7.89938903990212,0,0,0,4.73025058121947,0,0,0,0,16.5006751909428,0,11.0558818101396,8.14609481263473,0,0,0,0,0,0,6.92029760776496,7.83634580882059,0,0,5.92819494439767,0,0,15.044257219472,0,0,5.35232215833497,7.49284924483621,9.97221258777133,7.97626278040369,0,0,0,0,5.27877900499088,0,0,5.12189141069356,0,0,0,8.66176051494593,8.3904445830267,0,6.60021901229229,5.27216863007583,0,0,0,0,0,11.1582148321185,10.5757508585206,0,0,17.3432366030473,13.7565817451245,0,0,10.2767089757535,0,14.110454307609,0,0,0,0,7.16557757642206,12.8960750673125,0,4.44441813500055,0,0,0,9.35379001774811,4.81465667729883,5.42562143279274,0,0,0,0,14.1130283762173,0,0
gene 436,0,0,0,0,0,32.2533801587181,0,33.4172360586035,0,35.1996364721929,0,29.3847881618084,31.8085803604269,0,0,32.0698751962814,31.335718915956,33.2749058548284,0,34.551332607164,35.0754202181616,0,35.7794880692496,0,31.9552277427785,0,0,31.9503078351441,0,32.9910040931223,0,0,30.6433453163831,30.6125723360178,33.4631468206085,32.37547874389,0,0,30.8732561655999,29.5061538952276,32.192891394389,0,30.4729075631958,0,33.7034111819266,0,33.9261731331093,0,31.0513636397684,0,0,34.0979120126369,0,31.8451222611059,33.8040368977243,0,0,31.3350661903874,31.2653544206398,33.1749963544461,0,35.5904759741393,33.7013753898614,0,0,33.1397172494606,30.1653592512696,32.354806706392,32.7749262449988,0,35.7385919599017,0,34.7614198140572,0,0,32.0089939195113,34.500173588406,0,37.3722708830614,37.1422147802914,0,32.4721650498949,0,30.3549434778994,0,0,30.424220125383,33.2272214278279,0,31.7687827483468,0,0,0,32.2933368132335,31.6715362669227,36.1191438308764,33.3736737590458,33.3915760673743,33.3426127722551,33.4214277890128
gene 437,0,14.4047138746127,11.755194799206,9.13052196568709,7.98657736998167,13.3782830367222,0,0,14.9078930621981,8.47234951472123,12.461311401763,8.88467940523519,0,0,0,0,15.0363378903875,9.30799517763464,0,0,0,0,16.6787757005825,0,0,13.367246076967,0,19.5275592484046,0,0,0,14.9330572389935,0,0,0,0,4.81835461867832,0,0,0,14.3558697617597,0,15.1712162488094,0,0,0,0,12.5544149553955,0,0,5.58218980245513,8.36666677250468,0,13.6044378943058,0,17.8373384115089,0,7.45919606159058,16.0261613192661,21.6381336713564,0,0,0,0,0,19.5099728373046,0,14.5470972164518,7.61666656380948,0,0,7.14203050198605,0,0,14.8049098994503,0,13.2824536665736,0,9.63188351738535,0,14.8871063832163,10.0541864879267,15.3065079820474,9.04195218897827,11.8744766447467,10.5542318419068,0,0,13.9729078441178,0,12.0895982177494,0,0,17.2951115575972,0,5.33660758892924,9.86192815017514,14.1130283762173,0,4.76684417313116
gene 438,0,32.0691336242297,0,29.5634131676864,0,35.5474780559853,34.0655008693871,29.6986133013626,28.5977491557445,0,0,0,0,0,29.6754737442021,0,28.9397590809298,31.437230147801,27.7097180069749,0,0,0,39.3856691352867,0,0,31.0619997777272,28.9957844719826,0,0,32.1410559317426,30.7377263054842,0,0,30.5635516501581,30.9841440542621,28.582978634415,29.6316624369692,0,0,29.8494560392609,0,0,31.3768949512812,0,29.4465007216689,29.4536443901487,34.0606271101473,0,29.6387883604082,0,0,0,30.4995855168678,0,0,0,0,33.0488691752322,0,27.7813796586701,27.0765413981527,36.4567186379418,0,30.9005857791878,0,31.7417241652583,29.1304818734124,33.3146211627534,0,0,27.8850280190225,30.1301707106381,0,32.5081760405877,28.4310634604782,0,0,32.4537164840893,0,35.3286836194589,0,32.0479176553241,0,0,30.5856571326135,35.9232010387707,0,32.3483921200303,29.2858633018303,30.1253965323507,31.4018213499277,0,0,0,29.2185447451698,0,0,0,29.9393586798996,32.0057621228588
gene 439,13.7827582058946,0,0,10.6002077365575,0,0,0,4.47986358305249,0,12.411767697334,9.64138659519164,14.0818836882273,0,6.9408998776213,11.572395773306,0,4.34647640074196,0,0,11.0980387434325,0,4.88926851668254,0,18.2713521671346,0,0,0,12.9202513232584,0,9.80719207842187,0,14.1325651858,8.4781059335937,0,9.8883674601198,0,4.81835461867832,0,11.6369831762343,9.66652936826018,0,0,0,0,0,0,0,0,0,11.2377484091315,8.84756150879942,19.5338034933576,0,11.7223206000568,8.11800581871508,5.94577947050294,8.74252861054048,0,0,5.29378113312401,0,0,0,0,0,11.3251885153567,0,19.3961296219356,0,0,13.480004530734,0,16.5496536178918,5.32177226605284,0,0,0,16.1372879933544,9.63188351738535,0,0,7.9677542793106,0,12.6919844913688,10.6661821693078,0,0,0,0,0,0,11.1792866062572,0,0,4.76704121255168,10.6732151778585,9.86192815017514,0,0,9.53368834626232
gene 440,19.6380701244468,12.9389535960178,0,17.381568873507,15.9731547399634,15.1060892020718,0,0,0,0,0,20.8809499796589,0,0,15.7987780798042,0,0,20.1142429326476,0,20.6573689982057,12.1339691547329,0,21.2986199125485,0,0,17.0698316580205,21.2183505192062,14.9947064837349,13.2932793506169,7.77201584083412,16.7257872509685,0,0,0,18.8242622602007,0,16.0062275789178,18.7919333676701,0,0,0,11.1065851070931,14.4770194645105,21.4092886333398,13.271662388325,16.3518210419422,18.0411858013262,0,16.3129355961336,0,0,13.6454457774956,0,17.7170168226011,0,17.8373384115089,14.5210257058555,0,0,14.8615225203714,0,13.2004380245846,0,15.1244047764283,0,11.3251885153567,17.2030107545318,0,19.222326232561,0,0,0,10.4416688788295,5.32177226605284,0,19.7597819317103,0,18.2501391336358,23.1374553668727,12.2425790697459,18.7854367235093,18.0219407672373,0,18.8521312473333,0,18.9182626885764,0,13.729010036564,13.9729078441178,0,20.5424074319846,13.5164501210324,0,22.2945199761428,0,14.9817515818705,21.9892971068102,0,18.3514888714947,0
gene 441,33.0973503551473,0,0,0,31.6719487682248,31.9305472619353,32.8435103385306,30.8878430096267,0,34.3513244327218,28.924159785575,0,0,26.0747370510617,32.1113699615346,29.7822953756489,0,0,0,0,33.3189880365941,30.9972290195936,0,0,31.5943591903275,30.5987182656916,30.1441327924166,0,0,34.64924696704,29.4318892827364,30.5062416129989,0,28.8812894244891,29.2047523780514,0,29.9193483037459,34.8734547849229,31.3585649723257,27.5989900814643,28.7919078654493,32.8633305410453,0,0,30.9136217023314,29.7661181982184,0,0,0,29.7637601530153,0,32.569670559982,0,0,0,0,28.1638089242767,29.2231078454257,0,33.5617783321068,27.6913525916378,0,29.121150071004,28.0032833864695,34.0641648563798,32.7486869181651,29.8367118954212,30.1098405902761,28.2695209511353,0,0,30.438330595194,35.4725203507466,30.9054203633316,0,0,0,32.3646924089906,35.1335651836791,0,34.3439250057312,0,26.4469117895219,28.9767032025139,0,34.7496104514368,26.5655312899777,0,0,30.0474114171582,0,28.4396502482202,31.7831872400568,32.9209169619109,0,0,33.1077034389295,30.9068528760084,0,0
gene 442,0,0,10.1253736712086,9.13052196568709,0,0,0,0,0,0,0,0,0,0,0,12.2483993944606,0,0,0,0,0,0,13.7948064860723,0,0,0,6.45562740267259,0,0,0,0,0,0,0,11.4800391091111,13.766484491527,0,9.39596668383505,0,0,0,4.78334584587208,0,5.35232215833497,0,0,0,0,0,0,0,0,0,4.53481263143526,0,0,0,0,6.86428280320823,0,0,0,0,0,0,0,0,0,4.80558155814028,0,0,0,8.27482680894591,0,4.67042907725389,7.5105699439092,0,0,0,8.35686030949304,0,0,0,0,0,0,0,4.89037204690228,0,0,0,0,10.8512428655855,0,11.0687269209097,0,4.93096407508757,0,0,4.76684417313116
gene 443,31.7126927727171,0,0,30.9586769107812,0,0,0,41.7102751364596,0,47.0965352682173,0,0,31.156126047244,38.6394684850775,40.490292243696,42.1465613042911,32.0930964572955,30.287260564003,0,0,0,0,37.9773956131311,0,0,0,0,30.5318437593684,0,32.8562496628483,31.0699412373078,44.3760670870252,31.3727199312778,32.2388896446463,43.5292413522503,0,34.7845139835859,49.9276417682155,30.817024437954,31.8822647304927,29.4723226096711,0,31.5983872529274,34.572958982682,0,0,34.1269317469056,40.0037818516235,28.7054060378539,43.7733734520791,45.7171551364767,35.6575583274958,33.6058130199108,43.0255768304179,0,0,27.7905401466864,33.6003617152492,39.3567134096903,0,34.2167750295454,35.5904759741393,0,31.2058040411927,33.3041852898836,0,33.1805387620185,31.7085929796687,0,32.6257948155055,0,0,0,45.5663042684409,29.8548651623826,42.806158035345,0,0,49.7699069492574,32.4251063309223,0,0,30.1196392753527,31.0607546576581,34.1904606681794,47.4042984108415,31.308232974168,0,28.7556109327202,0,0,44.5824847346018,28.6765915595893,35.1076847625765,43.7253399528558,36.2591312747053,32.0110943987476,31.7141716254705,0,34.6841512242589
gene 444,12.6909187145569,0,13.0868556229317,0,0,14.2963217065374,0,15.4977817263935,0,16.036372174483,0,14.0818836882273,0,0,0,18.0404952523748,15.0363378903875,0,0,18.1978815485427,20.1540865188019,16.9140900986194,13.7948064860723,11.0004501272952,0,18.1287552014242,9.4573232045364,0,17.1753113886954,15.5440316816682,16.7257872509685,14.9330572389935,0,12.2575338800904,0,0,0,0,16.6586380779851,18.2858657231896,19.5730299050175,17.1481154854316,11.8055008938517,13.8355520710748,0,15.892641817285,11.6850137675794,17.8878913481933,0,11.2377484091315,0,0,0,0,20.4875656427742,5.94577947050294,0,15.6337534490542,0,16.7808891660534,0,20.9221992620602,0,14.1531907307658,0,0,15.7633564996878,0,17.22782968009,13.6689596931226,22.5699815150356,19.1416691924483,19.3193831214492,0,0,20.4800701811106,0,0,26.6922969902051,13.6294521251926,14.8871063832163,0,0,15.0183575045976,0,0,12.4770591269759,0,18.3808694955008,0,17.3065680484134,23.6249935709214,16.2768642983782,14.0351138311796,16.4912530980483,18.4616290294015,0,21.56923529219,10.6095398866266,0
gene 445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69635918087735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 446,26.8031752416054,30.2378820495745,0,21.9468298563505,29.8848033224342,27.4245743719535,26.9846535952606,26.2429557302856,0,0,27.6125477444749,0,27.1870156312525,0,24.4557443935186,0,0,0,22.491809370742,22.4665278041822,0,29.2245265453668,0,32.6203901499741,23.7486334090356,29.5663688583336,27.0607412217075,28.0636420346148,0,25.1519318858833,0,28.158099384212,0,23.2367177437882,30.3043013693118,0,0,25.1825424093641,0,0,27.6641187088436,0,28.3585186391725,26.0014793249916,22.7265854435102,26.8335877989656,0,0,0,28.3516603092359,28.8595026225092,30.2364262378061,27.0876733288821,0,30.0039425429501,0,0,0,27.059025918095,25.7170881370814,23.419058025832,0,0,0,26.983113828652,0,23.9059439647446,0,0,0,28.9174499339292,26.9343378869351,0,0,25.3429846912387,27.875739682914,29.0001337816599,29.1593971265108,0,27.0446156555508,25.7917147089775,0,0,0,0,0,0,26.6986517797584,0,26.2528082974879,0,27.0329002420647,28.0500558937565,28.2159421482192,27.6839002493635,0,29.0071015429668,0,0,28.7076889179874
gene 447,0,0,0,0,7.98657736998167,17.6342255553979,0,11.580279370537,17.1909455422105,10.6909147829886,18.8339213086901,0,11.9465715195709,8.75844049870353,12.8833486202126,15.0201434091673,11.2354785061874,4.65399758881732,9.46050116243895,9.5593302547733,0,0,18.8328407182567,0,0,0,0,9.99647098915659,20.5242824222273,16.9636551830708,0,7.46652861949676,15.686359965639,0,0,0,0,11.8563898887953,13.5053988284021,12.489442790513,15.044257219472,0,0,0,0,4.29479819367752,0,0,0,0,5.58218980245513,8.36666677250468,7.64651204604294,0,0,11.8915589410059,16.1756000537145,19.9917185193868,0,8.3904445830267,0,6.60021901229229,0,11.7059267896125,5.10521483726558,4.87749320932616,19.4281281846836,4.84903240548392,0,0,7.61047401698156,14.2840610039721,0,10.6435445321057,14.0112872317617,0,14.4251847628175,11.8203498032317,14.110454307609,0,21.8092166515227,7.9677542793106,18.0852780175968,0,0,0,0,13.729010036564,13.2238849541489,10.856684467768,0,0,12.5979028370245,0,11.0687269209097,14.9817515818705,0,9.40868558414486,0,0
gene 448,0,0,0,23.602056893312,26.2502755371035,0,24.2450114329293,24.3089258665912,23.6284514683452,26.4824452862714,22.9218543125016,0,24.7602733792597,0,18.9757030394314,0,22.6427661144719,26.7832325589837,0,17.1349202476857,27.4443806221594,24.2223960458393,23.7643991068404,23.3645573780007,24.1335725572171,0,21.6764654234885,0,0,23.8215763662696,26.2351044505766,24.1633088644639,0,0,24.01875059705,0,0,0,23.0910042825304,0,25.1554702709131,0,19.4002474089991,0,21.6752338276141,22.5387896052881,25.6024609344945,0,0,20.181748157636,0,26.1521074698735,0,0,0,0,0,23.7400725450028,0,26.4689056656201,0,0,26.3608431503793,25.4311528376706,25.0507306735395,26.3009916121345,0,0,0,0,0,23.6477887370661,26.5608012108426,0,21.1269752923281,0,23.243664878094,0,26.2645380957148,0,0,20.9626018025847,23.0496070780879,0,0,0,18.1663939777938,0,0,25.8266263400319,22.238109626626,23.8527543464534,0,25.8465665754589,27.8056270858045,0,0,0,22.9268342549197,27.0395676888984
gene 449,0,14.4047138746127,0,16.3662894294995,13.0255466619036,0,18.3486595184033,0,0,12.411767697334,0,17.7693588104703,0,0,12.8833486202126,0,0,14.7528233134443,0,15.1511799858249,17.0321790153172,12.6385757715809,0,12.771127103487,0,0,0,17.9184868178366,0,0,0,0,12.7171589003906,8.73244332861659,0,0,13.5268315549656,5.92819494439767,16.6586380779851,0,10.5154845339265,0,0,16.0569664750049,14.9856984896724,12.8843945810326,0,13.415918511145,14.1464876844938,13.5871340627156,11.1643796049103,0,21.8235264066332,17.2656411929041,0,0,0,0,15.5260433181541,0,0,22.8330063410549,14.8008485535611,5.04146825880942,14.3321500015591,11.3251885153567,14.9183559477106,13.6129549907521,0,0,18.2816790268302,12.650276882963,0,10.6435445321057,9.34085815450778,15.0211398878184,10.2767089757535,16.1372879933544,0,17.5151708854455,0,11.672549038777,0,0,0,21.1084636838135,10.3196193330847,14.6711161407068,0,16.7622790666124,16.1793984707458,18.8103368936225,0,12.9232832877294,14.3011236376551,0,20.1551324284608,20.3318312810387,0,4.76684417313116
gene 450,4.9095175311117,0,5.06268683560428,0,0,0,0,0,0,0,4.82069329759582,0,0,4.37922024935177,0,0,0,0,7.49726979024732,0,0,7.74930725489838,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27312056194321,9.63670923735663,5.92819494439767,0,0,9.05754537109095,9.56669169174415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37126430527024,7.45919606159058,0,0,0,0,0,10.0829365176188,0,11.3251885153567,0,0,0,0,0,7.14203050198605,0,0,4.67042907725389,0,0,0,0,0,0,5.02709324396336,0,0,0,0,0,0,0,0,0,4.81465667729883,0,4.99940841854536,0,0,4.93096407508757,0,0,0
gene 451,26.6403419416636,30.2378820495745,30.9255463522977,29.1825973201629,0,0,29.6304778631963,0,32.4175213418408,32.3100512224295,0,27.0425778678958,27.6243860708484,27.605644299891,0,29.4224248213592,0,0,29.4638732310289,30.3023599716498,32.0664537470156,26.1945103426687,0,31.3537014115319,26.9877926830261,0,27.9328817047782,28.4921401339167,27.8124454372269,26.096585527055,28.2010712134407,0,25.7144733796644,24.1170958766852,27.1527307267522,0,0,34.5785090931991,26.908516425289,0,28.2954434641514,28.1387161929132,0,0,0,0,29.846207379941,27.6807272934062,0,0,0,0,28.9464717653464,0,0,34.2172919654176,28.8499634249472,0,28.3203137955082,27.5777059408558,30.611539688418,31.0239315938087,0,24.4913569888351,0,31.1784848214607,0,24.8720595660646,29.5531113447181,0,0,24.6008515192465,31.7816356502573,0,29.0912559290345,28.2148049739848,0,0,0,29.6040731716095,28.6878249142041,31.7809220146304,0,27.1258565669349,22.9683731223064,33.1687961187538,0,0,28.8923762987773,28.7544925185404,0,29.5103934045885,0,0,0,0,0,28.6375119392449,0,0
