M01,M02,M03,M04,M05,M06,M07,M08,M09,M010,M011,M012,M013,M014,M015,M016,M017,M018,M019,M020,M021,M022,M023,M024,M025,M026,M027,M028,M029,M030,M031,M032,M033,M034,M035,M036,M037,M038,M039,M040,M041,M042,M043,M044,M045,M046,M047,M048,M049,M050,M051,M052,M053,M054,M055,M056,M057,M058,M059,M060,M061,M062,M063,M064,M065,M066,M067,M068,M069,M070,M071,M072,M073,M074,M075,M076,M077,M078,M079,M080,M081,M082,M083,M084,M085,M086,M087,M088,M089,M090,M091,M092,M093,M094,M095,M096,M097,M098,M099,M0100
gene 523,1.14612803567824,1.11394335230684,1.43136376415899,1.30102999566398,0.778151250383644,1.34242268082221,0,0,1.07918124604762,1.04139268515822,1.14612803567824,0,1.43136376415899,0,0,0,0.903089986991944,1.38021124171161,0,0,0.698970004336019,1.07918124604762,1.25527250510331,1.11394335230684,0,1.49136169383427,1.6232492903979,1.20411998265592,0,1.39794000867204,1.30102999566398,0,0,1.20411998265592,0,1.27875360095283,1.36172783601759,1.14612803567824,1.63346845557959,1.54406804435028,1.49136169383427,1.44715803134222,0,0,0,0,0,1.20411998265592,0,1.38021124171161,0,0,0,1.44715803134222,0,0,1.04139268515822,1.32221929473392,0.954242509439325,1.43136376415899,1.34242268082221,0,0,0,1.39794000867204,0,1.17609125905568,0,0.845098040014257,1.25527250510331,1.50514997831991,0,0,0,1.11394335230684,0,1,0,0,0,1.25527250510331,1.43136376415899,0,0.954242509439325,0,1.36172783601759,1.50514997831991,1.11394335230684,0,0,1.47712125471966,0,0,0,1.55630250076729,0,0,0,0.954242509439325,1.32221929473392
gene 524,0.301029995663981,0.301029995663981,0,0,0.301029995663981,0,0.778151250383644,0,1.17609125905568,0.698970004336019,0.477121254719662,0,0.698970004336019,0.602059991327962,0.954242509439325,0.698970004336019,0.477121254719662,0,0.602059991327962,0,0,1,0,0.954242509439325,0.954242509439325,0.602059991327962,0,1.04139268515822,0,0,1,0.903089986991944,0,0,0.954242509439325,0.477121254719662,0.778151250383644,0.602059991327962,0.845098040014257,0.301029995663981,0.477121254719662,0.698970004336019,0.845098040014257,0,0.602059991327962,0.477121254719662,0,0,0.845098040014257,0,0.778151250383644,0,0.903089986991944,0.301029995663981,0,0,0.845098040014257,0.301029995663981,0.903089986991944,0,0.477121254719662,0.845098040014257,0.778151250383644,0.602059991327962,0,0,1.04139268515822,0,0,0,0.477121254719662,0,0,0,0,0,0.477121254719662,0.845098040014257,0,0.477121254719662,0.778151250383644,0,0.698970004336019,1,0,0,0.903089986991944,0.954242509439325,0.477121254719662,0.698970004336019,0,0,0,0,0.602059991327962,0,1.34242268082221,0.698970004336019,0,0.602059991327962
gene 525,0,0.903089986991944,1.32221929473392,0,0,1.47712125471966,0,1,1.30102999566398,0.903089986991944,0,1.04139268515822,0,0,1,1,0,0,0,1.07918124604762,0,1.46239799789896,0.698970004336019,1,0,0.954242509439325,1.25527250510331,1.46239799789896,1.32221929473392,1.30102999566398,0,0,1.14612803567824,1.34242268082221,0,1.17609125905568,1.14612803567824,1.17609125905568,1.36172783601759,0,1.34242268082221,0,0,0,0,1.69897000433602,0,1.56820172406699,1.14612803567824,1.27875360095283,0.845098040014257,0,0,1.69019608002851,1.44715803134222,1.07918124604762,1.51851393987789,0,1.07918124604762,1.46239799789896,1.50514997831991,0,0,0,0,1.47712125471966,0,0,1.20411998265592,0,1.56820172406699,1.17609125905568,0.954242509439325,1.32221929473392,1.54406804435028,1.17609125905568,0,1.25527250510331,1.07918124604762,0,1.32221929473392,1.14612803567824,1.30102999566398,1.47712125471966,1.38021124171161,1.50514997831991,0,0,1.27875360095283,1.60205999132796,1.51851393987789,0.903089986991944,1.07918124604762,0.954242509439325,1.36172783601759,1.34242268082221,1.27875360095283,0,0,1.07918124604762
gene 526,0.477121254719662,0,0,0,0,0.602059991327962,0,0.698970004336019,0,0,0,0.602059991327962,0,0,0.301029995663981,0,0,0.845098040014257,0.698970004336019,0.602059991327962,0,0,0,0,0,0,0,0.903089986991944,0,0,0.301029995663981,0.602059991327962,0.301029995663981,0,0.301029995663981,0,0.698970004336019,0,0,0.477121254719662,0,0,0,0.778151250383644,0,0,0,0,0,0,0,0.698970004336019,0,0.778151250383644,0.301029995663981,0,0,0,0,0,0.477121254719662,0,0,0.477121254719662,0,0,0,0,0,0,0,0.477121254719662,0.477121254719662,0,0,0,0,0,0.602059991327962,0,0,1.04139268515822,0,0.301029995663981,0.845098040014257,0,1.27875360095283,0,0,0.602059991327962,0,0,0.301029995663981,0.698970004336019,0,0,0,0.602059991327962,0,0.477121254719662
gene 527,1.44715803134222,0,1.30102999566398,0,0,0,1.44715803134222,1.34242268082221,1.23044892137827,1.04139268515822,0,1.38021124171161,1.07918124604762,0,1.07918124604762,0,1.60205999132796,1.32221929473392,1.07918124604762,1.32221929473392,0,1.5910646070265,0,1.39794000867204,1.23044892137827,0,0.845098040014257,0,1.25527250510331,0,0,0,0,0,0,1.20411998265592,1.23044892137827,1.41497334797082,0,1.43136376415899,1.11394335230684,0,1.46239799789896,1.25527250510331,0,1.23044892137827,0,1.14612803567824,1.44715803134222,1.17609125905568,0,1.07918124604762,0,0,1.43136376415899,1,1.36172783601759,1,1.36172783601759,0.778151250383644,1.50514997831991,1.14612803567824,0,0,1.11394335230684,0,0,0,0,1.11394335230684,1.43136376415899,1.38021124171161,1,0,1.39794000867204,0.903089986991944,1.27875360095283,1.30102999566398,1,0,1.20411998265592,1.25527250510331,1.34242268082221,0,0.954242509439325,1.46239799789896,0,1.14612803567824,0,1.41497334797082,1.11394335230684,1.32221929473392,1.04139268515822,1.39794000867204,1.60205999132796,1.34242268082221,0,0.903089986991944,1.44715803134222,1.04139268515822
gene 528,0,0,0,1.14612803567824,0.954242509439325,0,1.17609125905568,0,0,0,0,0.903089986991944,0,0,0,1.11394335230684,0.845098040014257,1,1.11394335230684,1.07918124604762,0,0.954242509439325,0.778151250383644,0,0,1.20411998265592,0,0.845098040014257,0,0.845098040014257,0,0,0,0,0,1.32221929473392,0,0,0.845098040014257,0.954242509439325,0.301029995663981,0,0,0,0,0,0,0.903089986991944,0,0.477121254719662,1.07918124604762,0.477121254719662,0.698970004336019,0.903089986991944,1.20411998265592,0,0,0.954242509439325,0,0.602059991327962,1.04139268515822,0,0,0,0,0,0,1.04139268515822,0.301029995663981,0.903089986991944,0,0.698970004336019,0,0,0.301029995663981,0,0.778151250383644,0.903089986991944,0.301029995663981,0,0,0.698970004336019,0,0.778151250383644,1.14612803567824,0.845098040014257,0,0.698970004336019,0,0.954242509439325,0.903089986991944,0,0,0,0,1.11394335230684,0,0.845098040014257,0.903089986991944,0
gene 529,0,0,0,0.301029995663981,0,0,0.477121254719662,0,0,0,0,0,0,0.477121254719662,0,0.301029995663981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602059991327962,0.301029995663981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698970004336019,0,0,0,0,0,0,0,0,0,0.778151250383644,0,0,0.301029995663981,0,0,0,0,0,0.778151250383644,0.477121254719662,0,0,0.301029995663981,0,0,0,0,0,0.602059991327962,0,0,0,0,0,0,0,0,0,0,0,0.301029995663981,0,0,0
gene 530,0,0,0,0.301029995663981,0.477121254719662,0,0,0.301029995663981,0,0.301029995663981,0,0,0,0.602059991327962,0,0,0,0,0,0,0.602059991327962,0,0,0,0.477121254719662,0,0,0,0.301029995663981,0.698970004336019,0.477121254719662,0,0.698970004336019,0,0,0,0,0,0,0,0.301029995663981,0,0,0,0,0,0,0.301029995663981,0,0,0,0.301029995663981,0,0.477121254719662,0.477121254719662,0,0,0,0.778151250383644,0,0,0,0,0,0,0,0,0,0,0.301029995663981,0,0.602059991327962,0.778151250383644,0,0,0,0.477121254719662,0,0,0,0,0.903089986991944,0,0.301029995663981,0,0,0,0,0.698970004336019,0,0,0,0,0.698970004336019,0,0,0,0.477121254719662,0.301029995663981,0.602059991327962
gene 531,0,1.86923171973098,0,0,0,0,2.06445798922692,1.85125834871908,1.69019608002851,1.75587485567249,0,0,0,2.00432137378264,0,1.92427928606188,0,1.81954393554187,2,0,1.69897000433602,1.85733249643127,0,1.54406804435028,1.74036268949424,0,1.96848294855394,1.79934054945358,0,1.92427928606188,1.85733249643127,0,0,0,1.93951925261862,2.04139268515822,0,0,1.90308998699194,1.9731278535997,0,0,0,1.70757017609794,0,0,0,1.89762709129044,1.85125834871908,1.88081359228079,1.64345267648619,1.46239799789896,1.78532983501077,0,0,1.65321251377534,2.02118929906994,0,1.83884909073726,0,0,1.23044892137827,0,0,0,1.92427928606188,0,0,1.73239375982297,0,0,1.81291335664286,1.76342799356294,0,0,0,1.93449845124357,0,0,0,1.89762709129044,1.96848294855394,0,1.84509804001426,2.10720996964787,1.8750612633917,0,1.98677173426624,2.03342375548695,2.05690485133647,1.91907809237607,0,0,0,0,0,0,1.77815125038364,0,0
gene 532,1.17609125905568,1.07918124604762,0,1.32221929473392,1.17609125905568,0,0,1.47712125471966,0,1.11394335230684,1.27875360095283,1.36172783601759,1.49136169383427,0,1.11394335230684,1.23044892137827,0,0,0,1.69897000433602,1.04139268515822,0.954242509439325,0.698970004336019,0,1.11394335230684,1.6232492903979,0,0,1.11394335230684,1.20411998265592,1.38021124171161,1.43136376415899,1.65321251377534,1.57978359661681,0.954242509439325,1.23044892137827,0,0,1.46239799789896,0,1.34242268082221,0,1.32221929473392,1.30102999566398,1.41497334797082,0,0,1.53147891704226,1.30102999566398,1.27875360095283,0,1.36172783601759,1.32221929473392,1.65321251377534,0,0,1.39794000867204,1.04139268515822,1.43136376415899,0.903089986991944,0,0,1.27875360095283,0,1.30102999566398,0,0,0,1.27875360095283,0,1.55630250076729,0,0.954242509439325,0,1.5910646070265,1.38021124171161,0,1.38021124171161,1.11394335230684,1.25527250510331,1.60205999132796,1.44715803134222,1.51851393987789,0,1.27875360095283,1.17609125905568,1.20411998265592,1.23044892137827,1.38021124171161,1.30102999566398,0,0,0,0,0,1.04139268515822,0,1,0.954242509439325,0
gene 533,0,0,2.0899051114394,2.22010808804005,2.00432137378264,2.13353890837022,2.33243845991561,0,2.05690485133647,2.10380372095596,0,2.32221929473392,0,2.20139712432045,2.2380461031288,0,0,2.11727129565576,2.11058971029925,2.17897694729317,1.91907809237607,2.24797326636181,2.11394335230684,2.07554696139253,0,2.02530586526477,0,0,0,0,2.05690485133647,2.2718416065365,2.40140054078154,0,0,0,2.04532297878666,1.93449845124357,2.17026171539496,0,2.31806333496276,2.06818586174616,2.20951501454263,1.94939000664491,2.1846914308176,2.21218760440396,1.99563519459755,0,1.99122607569249,0,1.97772360528885,0,0,2.26245108973043,2.05307844348342,2.01283722470517,2.41329976408125,0,2.23044892137827,1.98677173426624,2.22788670461367,0,0,2.22788670461367,2.08635983067475,0,2.05307844348342,2.2718416065365,2.16731733474818,2.04921802267018,0,2.07554696139253,2.05307844348342,0,0,0,2.2148438480477,0,0,2.11727129565576,0,0,0,2.38381536598043,2.32837960343874,0,2.10037054511756,0,0,0,2.14612803567824,2.04139268515822,2.02118929906994,2.03342375548695,2.19865708695442,1.8750612633917,2.07554696139253,2.21748394421391,2.06445798922692,2.20411998265593
gene 534,0,1.68124123737559,0,1.78532983501077,1.64345267648619,1.77815125038364,1.73239375982297,1.78532983501077,0,1.64345267648619,0,1.81954393554187,1.76342799356294,1.84509804001426,0,0,1.77815125038364,0,0,1.66275783168157,1.53147891704226,1.65321251377534,0,1.51851393987789,1.54406804435028,0,1.81291335664286,0,0,0,1.55630250076729,2,0,0,1.57978359661681,0,0,1.61278385671974,0,1.83884909073726,0,1.8750612633917,0,1.64345267648619,1.64345267648619,1.76342799356294,1.77815125038364,0,0,0,0,0,0,1.94448267215017,1.55630250076729,1.36172783601759,1.79934054945358,1.67209785793572,0,0,0,0,1.55630250076729,1.55630250076729,0,0,1.79934054945358,0,1.68124123737559,1.34242268082221,1.83884909073726,0,0,0,0,1.79934054945358,1.44715803134222,0,1.5910646070265,1.49136169383427,0,1.60205999132796,1.79239168949825,0,1.84509804001426,1.56820172406699,0,1.54406804435028,1.77085201164214,0,1.55630250076729,0,0,1.60205999132796,0,0,0,0,1.6232492903979,1.61278385671974
gene 535,0,0,0,0,0,0,0.477121254719662,0,0,0,0,0,0,0,0,0,0.301029995663981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029995663981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene 536,0,0,0,1.32221929473392,0,0,0,1.27875360095283,1.30102999566398,0,0,1.64345267648619,1.5910646070265,0,0,1.43136376415899,1.07918124604762,1.54406804435028,1.54406804435028,0,0,1.49136169383427,0,0.778151250383644,0,0,0,1.64345267648619,1.34242268082221,0,0,1.34242268082221,1.17609125905568,0,0,0,0,0,0,0,0,1.73239375982297,0,0,0,0,0,1.34242268082221,0,0,1.27875360095283,1.55630250076729,0,0,0,1.47712125471966,0,0,0,1.17609125905568,0,0,1.43136376415899,0,0,1.14612803567824,1.41497334797082,0,1.50514997831991,0,0,0,0,1.36172783601759,1.30102999566398,0,1.14612803567824,0,1.32221929473392,0,1.70757017609794,1.25527250510331,1.11394335230684,1.25527250510331,0,0,0,1.56820172406699,1.53147891704226,1.49136169383427,1.6232492903979,0,0,0,1.27875360095283,0,0,1.69897000433602,1.34242268082221,1.43136376415899
gene 537,0,0,0,1.80617997398389,0,1.83250891270624,0,1.61278385671974,0,0,1.85733249643127,0,1.75587485567249,0,1.57978359661681,1.77815125038364,1.47712125471966,1.79934054945358,0,0,0,1.72427586960079,1.43136376415899,1.63346845557959,1.69019608002851,0,1.90308998699194,0,0,1.57978359661681,0,1.7481880270062,0,1.69897000433602,1.66275783168157,1.47712125471966,0,1.80617997398389,0,1.85125834871908,0,1.81954393554187,0,1.41497334797082,1.75587485567249,1.86332286012046,0,1.72427586960079,0,1.5910646070265,1.51851393987789,1.60205999132796,1.65321251377534,0,0,1.34242268082221,1.78532983501077,0,1.80617997398389,1.64345267648619,0,0,1.32221929473392,0,0,0,0,0,0,1.55630250076729,1.80617997398389,1.74036268949424,1.60205999132796,1.54406804435028,0,0,1.65321251377534,1.65321251377534,0,0,0,0,0,1.7160033436348,1.77085201164214,1.7481880270062,1.41497334797082,0,1.69019608002851,0,1.85125834871908,1.84509804001426,0,0,0,0,1.69897000433602,0,1.23044892137827,1.75587485567249
gene 538,0,0,0.301029995663981,0,0,0,0,0.477121254719662,0,0,0.301029995663981,0,0,0.954242509439325,0,0.477121254719662,0,0,0.477121254719662,0.301029995663981,0,0,0,0.477121254719662,0.301029995663981,0,0,0,0,0.602059991327962,0.477121254719662,0.778151250383644,0.778151250383644,0,0,0,0,0,0.301029995663981,0,0,0.301029995663981,0,0.477121254719662,0.954242509439325,0.698970004336019,0,0,0,0.301029995663981,0.778151250383644,0,0,1.11394335230684,0,0,0.477121254719662,0,0,0.602059991327962,0.301029995663981,0,0,0.698970004336019,0,0.602059991327962,0,0.301029995663981,0,0,0,0,0,0,0.845098040014257,0.301029995663981,0,0,0.301029995663981,0,0,0.301029995663981,0.602059991327962,0,0,0.602059991327962,0,0,0,0,0,0,0.301029995663981,0,0.301029995663981,0.301029995663981,0,0,0.698970004336019,0
gene 539,0.845098040014257,0,1.11394335230684,0.845098040014257,0.698970004336019,0,0,0,0,0,0,0,0.903089986991944,0,0,1.04139268515822,0,0,0,0,0,0,0,0,0.477121254719662,0.602059991327962,0,1.11394335230684,1.07918124604762,0.698970004336019,0,0,0,0,0.954242509439325,0.778151250383644,0.477121254719662,0,0,1.07918124604762,0.954242509439325,0,0.903089986991944,0,0,0,1.27875360095283,1,0.778151250383644,1,0.301029995663981,0,0,0.477121254719662,0.602059991327962,0,0,0,1.44715803134222,0,1.07918124604762,0,0.954242509439325,0,0.477121254719662,0,1.04139268515822,0,0.698970004336019,0.778151250383644,0,0,1.27875360095283,0,0,0.477121254719662,0,0,0,0.477121254719662,0,0,0,0.477121254719662,0,0,0,0,1.07918124604762,0,0,0,0,0,0,0.602059991327962,0.903089986991944,0.778151250383644,0,0
gene 540,0,0,0,0,0,0.477121254719662,0.698970004336019,0,0,0,0.602059991327962,0,0.698970004336019,0,0,0.301029995663981,0,0,0,0,0,0,0.301029995663981,0,0.698970004336019,0,0.698970004336019,0,0.602059991327962,0.301029995663981,0,0,0,0,0,0.301029995663981,0.301029995663981,0.602059991327962,0,0.477121254719662,0.698970004336019,0,0.845098040014257,0,0,0,0.301029995663981,0,0,0,0,0,0.602059991327962,0.698970004336019,0.301029995663981,0,0,0,0,0,0,0,0.778151250383644,0,0,0.301029995663981,0,0,0.602059991327962,0.778151250383644,0,0,0,0,0.778151250383644,0,0,0,0.477121254719662,0,0,0.301029995663981,0,0,0,0,0,0,0,0,0,0,0.602059991327962,0.903089986991944,1,0,0,0,0,0.602059991327962
gene 541,0,0,0,0,0,0.602059991327962,0,0.477121254719662,0.477121254719662,0.602059991327962,0.698970004336019,0,0,0,0,0,0,0,0,0.301029995663981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602059991327962,0,0,0.301029995663981,0,0.301029995663981,0,0,0.903089986991944,0,0.778151250383644,0,0.477121254719662,0,0,0.477121254719662,0,0,0,0,0,0,0,0,0,0,0,0,0.301029995663981,0,0,0.903089986991944,0,0,0.301029995663981,0,0,0,0,0,0,0,0,0.477121254719662,0,0,0,0,0,0,0.301029995663981,0,0,0,0,0,0,0.602059991327962,0,0,0,0,0
gene 542,0.602059991327962,0,0.477121254719662,0,0,0,0.954242509439325,0,0.602059991327962,0,0,0,0,0,0,0.301029995663981,1.14612803567824,0,0,0,0,0.602059991327962,0,0,0,0,0,0,0,0.602059991327962,0.903089986991944,0,0,0.954242509439325,0,0,0,0,0.477121254719662,0.602059991327962,0.477121254719662,0,0,0.477121254719662,0,1.25527250510331,0.301029995663981,0.698970004336019,0,1.04139268515822,0,0,0.301029995663981,0,0.602059991327962,0,0,0.698970004336019,0.903089986991944,0.301029995663981,0.477121254719662,0,0,0.698970004336019,0,0,0,0,0.477121254719662,0,0,0,0,0.698970004336019,0.845098040014257,0.602059991327962,0.301029995663981,0.954242509439325,0.602059991327962,0,0.954242509439325,0,0,0,0.602059991327962,0.477121254719662,0.845098040014257,1.04139268515822,1.11394335230684,0,0.477121254719662,0.903089986991944,0.778151250383644,0,0.845098040014257,0,1.07918124604762,0,0.845098040014257,0.698970004336019
gene 543,1.93449845124357,0,2.13987908640124,1.93449845124357,0,2.20411998265593,0,2.14921911265538,2.01703333929878,2.01283722470517,0,0,0,2.05307844348342,1.90848501887865,2.06818586174616,0,1.92941892571429,2.04532297878666,0,1.72427586960079,1.91381385238372,1.70757017609794,1.88649072517248,1.99122607569249,1.90308998699194,0,2.09691001300806,0,2.06818586174616,2.06818586174616,0,2.07918124604762,0,1.83250891270624,2.17026171539496,1.89209460269048,0,1.78532983501077,2.21748394421391,0,0,1.9731278535997,0,1.96378782734556,1.85733249643127,0,0,0,1.92941892571429,0,1.96848294855394,2,0,1.99563519459755,1.89209460269048,2.03342375548695,2.09342168516224,2.15533603746506,1.81954393554187,0,0,1.81954393554187,1.92941892571429,2.12057393120585,1.90848501887865,1.99122607569249,0,1.97772360528885,0,0,2.15228834438306,0,1.88649072517248,1.89762709129044,0,0,0,0,1.94939000664491,1.99122607569249,2.11058971029925,2.07918124604762,0,0,2.09691001300806,0,2.01703333929878,1.83884909073726,1.93449845124357,2.15836249209525,0,0,2.04139268515822,0,0,0,2.04921802267018,1.86923171973098,0
gene 544,2.19865708695442,2.27415784926368,0,2.41161970596323,2.29225607135648,0,0,2.37657695705651,2.37657695705651,0,0,2.40140054078154,2.22271647114758,2.3747483460101,2.16136800223497,2.45331834004704,2.53019969820308,2.46686762035411,2.2718416065365,0,0,0,0,0,2.35024801833416,2.38916608436453,2.58658730467176,2.32014628611105,0,0,0,0,0,2.38738982633873,0,0,2.25042000230889,0,0,2.52504480703685,2.45178643552429,0,0,0,0,0,2.24551266781415,2.34242268082221,2.4345689040342,2.35024801833416,0,2.24551266781415,2.3384564936046,2.51054501020661,2.29666519026153,2.13672056715641,2.55990662503611,0,2.51851393987789,0,2.28103336724773,0,0,2.34242268082221,2.4345689040342,0,0,2.33645973384853,0,2.19589965240923,0,2.46389298898591,2.26717172840301,0,0,2.26245108973043,2.2148438480477,2.33041377334919,0,2.29003461136252,2.43933269383026,2.39619934709574,2.34830486304816,2.36361197989214,2.42975228000241,0,0,2.35218251811136,0,0,2.41329976408125,0,2.01703333929878,2.19589965240923,2.39967372148104,2.05690485133647,0,2.4345689040342,2.23299611039215,2.42160392686983
gene 545,0,1.77815125038364,0,0,0,0,2.10380372095596,2.14612803567824,1.95904139232109,0,0,1.84509804001426,2.13033376849501,0,1.82607480270083,0,0,1.82607480270083,2.13033376849501,1.88649072517248,1.79934054945358,2.10380372095596,0,0,2.14921911265538,0,0,1.50514997831991,1.80617997398389,2.02938377768521,1.61278385671974,0,2.28330122870355,2.13353890837022,0,1.89762709129044,0,1.84509804001426,1.89209460269048,2.09342168516224,0,0,2.04139268515822,1.81291335664286,1.94448267215017,2.19312459835446,1.77085201164214,0,1.99122607569249,1.91381385238372,1.92941892571429,1.66275783168157,0,2.10720996964787,1.68124123737559,1.92941892571429,1.99563519459755,1.9731278535997,0,0,1.78532983501077,0,1.95904139232109,1.56820172406699,1.93449845124357,1.89209460269048,1.94448267215017,0,2,1.85125834871908,0,0,0,2.18752072083646,2.13353890837022,0,0,2.17609125905568,1.89762709129044,0,2.06069784035361,0,1.83250891270624,2.09691001300806,1.96378782734556,1.86332286012046,1.81291335664286,1.86923171973098,1.96848294855394,2.17609125905568,2.16136800223497,0,1.57978359661681,2.05690485133647,0,0,1.83884909073726,0,0,1.94448267215017
